,artist,title,genre,URL,lyrics
54,Lil Wayne,A Milli,Hiphop,http://azlyrics.com/lyrics/lilwayne/amilli.html,"

Bangladesh
Young Money!
You dig?
Mack, I'm going in

A millionaire, I'm a Young Money millionaire
Tougher than Nigerian hair
My criteria compared to your career just isn't fair
I'm a venereal disease, like a menstrual bleed
Through the pencil, and leak on the sheet of the tablet in my mind
'Cause I don't write shit, 'cause I ain't got time
'Cause my seconds, minutes, hours go to the almighty dollar
And the almighty power of that ch-cha-cha-chopper
Sister, brother, son, daughter, father; mother-fuck a copper
Got the Maserati dancing on the bridge, pussy popping
Tell the coppers: ""Ha-ha-ha-ha
You can't catch him, you can't stop him.""
I go by them goon rules: if you can't beat 'em, then you pop 'em
You can't man 'em, then you mop 'em
You can't stand 'em, then you drop 'em
You pop 'em 'cause we pop 'em like Orville Redenbacher

Motherfucker, I'm ill

A million here, a million there
Sicilian bitch with long hair, with coke in her derriere
Like smoking the thinnest air
I open the Lamborghini, hoping them crackers see me
Like, ""Look at that bastard Weezy!""
He's a beast, he's a dog, he's a motherfucking problem
OK, you're a goon, but what's a goon to a goblin?
Nothing, nothing, you ain't scaring nothing
On some faggot bullshit: call 'em Dennis Rodman
Call me what you want, bitch! Call me on my Sidekick!
Never answer when it's private, damn, I hate a shy bitch
Don't you hate a shy bitch? Yeah, I ate a shy bitch
She ain't shy no more, she changed her name to My Bitch
Yeah, nigga, that's my bitch, so when she ask
For the money when you through, don't be surprised, bitch!
And it ain't tricking if you got it
But you like a bitch with no ass: You ain't got shit
Motherfucker, I'm ill, not sick
And I'm OK, but my watch sick, yeah, my drop sick
Yeah, my Glock sick, and my knot thick — I'm it

Motherfucker, I'm ill

See, they say I'm rapping like B.I.G., Jay, and 2Pac
André 3000, where is Erykah Badu at? Who that?
Who that said they're gon' beat Lil Wayne?
My name ain't Bic, but I keep that flame, man
Who that one that do that, boy?
You knew that true that, swallow
And I be the shit, now you got loose bowels
I don't owe you like two vowels
But I would like for you to pay me by the hour
And I'd rather be pushing flowers
Than to be in the pen sharing showers
Tony told us this world was ours
And the Bible told us every girl was sour
Don't play in her garden and don't smell her flower
Call me Mr. Carter or Mr. Lawn Mower
Boy, I got so many bitches, like I'm Mike Lowrey
Even Gwen Stefani said she couldn't doubt me
Motherfucker, I say ""Life ain't shit without me.""
Chrome lips poking out the coupe, look like it's pouting
I do what I do, and you do what you can do about it
Bitch, I can turn a crack rock into a mountain—dare me
Don't you compare me, 'cause there ain't nobody near me
They don't see me but they hear me
They don't feel me but they fear me
I'm illy, C3, 3 Peat
"
55,Blackstreet,No Diggity,Hiphop,http://azlyrics.com/lyrics/blackstreet/nodiggity.html,"

Yeah
You know what?
I like the playettes
No diggity, no doubt, uh
Play on, playette
Play on, playette
Yo, Dre, drop the verse

[Dr. Dre:]
It's going down, fade to Blackstreet
The homies got at me, collab' creations bump like acne
No doubt, I put it down, never slouch
As long as my credit can vouch, a dog couldn't catch me ... out
Tell me who can stop when Dre makin' moves
Attracting honeys like a magnet
Giving 'em eargasms with my mellow accent
Still moving this flavor
With the homies Blackstreet and Teddy
The original rump shakers

[Teddy Riley:]
Shorty get down, good Lord
Baby got 'em open all over town
Strictly biz, she don't play around
Cover much grounds, got game by the pound
Getting paid is her forte
Each and every day, true player way
I can't get her out of my mind (Wow)
I think about the girl all the time (Wow-wow)
East side to the west side
Pushin' phat rides, it's no surprise
She got tricks in the stash, stacking up the cash
Fast when it comes to the gas
By no means average
She's on when she's got to have it
Baby, you're a perfect ten, I wanna get in
Can I get down so I can win?

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Bag it up, girl)
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Get up)

[Chauncey ""Black"" Hannibal:]
She's got class and style
Street knowledge by the pound
Baby never act wild
Very low-key on the profile
Catchin' feelings is a no
Let me tell you how it goes
Herb's the word, spin's the verb
Lovers, it curves, so freak what you heard
Rollin' with the phatness
You don't even know what the half is
You've got to pay to play
Just for shorty bang-bang to look your way
I like the way you work it
Trump tight all day, every day
You're blowing my mind, maybe in time
Baby, I can get you in my ride

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Bag it up)
I like the way you work it
No diggity, I got to bag it up (Oh, yeah)
I like the way you work it
No diggity, I got to bag it up (Bag it up, babe)
I like the way you work it
No diggity, I got to bag it up (Get up)

Hey yo, hey yo, hey yo, hey yo (Hey yo, that girl looks good)
Hey yo, hey yo, hey yo, hey yo (Play on, play on, play on)
Hey yo, hey yo, hey yo, hey yo (You're my kind of girl)
Hey yo, hey yo, hey yo, hey yo (Hey yo)

[Queen Pen:]
'Cause that's my peeps and we rolls deep
Flyin' first class from New York City to Blackstreet
What you know about me? Not a ... thing
Cartier wooden frames sported by my shorty
As for me, icy gleaming pinkie diamond ring
We bes the baddest clique up on the scene
Ain't you getting bored with these fake-... broads?
I shows and proves, no doubt, I been diggin' you so
Please excuse if I come across rude, that's just me
And that's how a playette's got to be
Stay kickin' game with a capital G
Ask the peoples on my block, I'm as real as can be
Word is bond, faking moves never been my thing
So, Teddy, pass the word to your ... Chauncy
I'll be sending the call, let's say, around 3:30
Queen Pen and Blackstreet, it's no diggity (No diggity, no doubt, baby)

[Teddy Riley & Chauncey ""Black"" Hannibal:]
I like the way you work it
No diggity, I got to bag it up (Girl, you got it going on)
I like the way you work it
No diggity, I got to bag it up (Play on, play on, play on)
(Hey yo, hey yo, hey yo, hey yo) I like the way you work it
No diggity, I got to bag it up (Hey, ooh)
(Hey yo, hey yo, hey yo, hey yo) I like the way you work it
No diggity, I got to bag it up (Hell, yeah, babe)

Yeah, come on
Becky in full effect (No doubt)
Lisa in full effect (Right)
Vicky in full effect (Uh-huh)
Tamika in full effect (Yeah)
Blaze in full effect (Right)
Ain't nothin' goin' on but the rent (No doubt)
Yeah, play on, playette (Play on, playette)
Play on (Play on), play on (play on)
'Cause I like it (Right)
No diggity, no doubt, yeah
Blackstreet productions
We out, we out (Right)
We out, we out
"
56,Kanye West,Monster,Hiphop,http://azlyrics.com/lyrics/kanyewest/monster.html,"

[Justin Vernon:]
I shoot the lights out
Hide 'til it's bright out
Oh, just another lonely night
Are you willing to sacrifice your life?

[Rick Ross:]
Bitch, I'm a monster, no-good bloodsucker
Fat motherfucker, now look who's in trouble
As you run through my jungles, all you hear is rumbles
Kanye West samples, here's one for example

[Kanye West:]
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands

[Kanye West:]
Uh, the best living or dead hands down, huh
Less talk, more head right now, huh
And my eyes more red than the devil is
And I'm 'bout to take it to another level, bitch
Matter who you go and get, ain't nobody cold as this
Do the rap and the track, triple-double, no assists
And my only focus is stayin' on some bogus shit
Arguin' with my older bitch, actin' like I owe her shit
I heard the beat, the same raps that gave the track pain
Bought the chain that always give me back pain
Fucking up my money so, yeah, I had to act sane
Chi nigga, but these hoes love my accent
Chick came up to me and said, ""This the number to dial
If you wanna make your number one your number two now""
Mix that Goose and Malibu, I call it ""Malibooyah""
Goddamn, Yeezy always hit 'em with a new style
Know that motherfucker, well, what you gon' do now?
Whatever I wanna do, gosh, it's cool now
Know I'm gonna do, ah, it's the new now
Think you motherfuckers really really need to cool out
'Cause you'll never get on top of this
So, mami, best advice is just to get on top of this
Have you ever had sex with a pharaoh?
Ah, put the pussy in a sarcophagus
Now she claiming that I bruised her esophagus
Head of the class and she just won a swallowship
I'm livin' in the future so the present is my past
My presence is a present, kiss my ass

[Kanye West and Jay Z:]
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert (Yeah)
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands

[Jay Z:]
Sasquatch, Godzilla, King Kong, Loch Ness
Goblin, ghoul, a zombie with no conscience
Question, what do these things all have in common?
Everybody knows I'm a motherfuckin' monster
Conquer, stomp ya, stop your silly nonsense
Nonsense, none of you niggas know where the swamp is
None of you niggas have seen the carnage that I've seen
I still hear fiends scream in my dreams
Murder, murder in black convertibles, I
Kill a block, I murder the avenues, I
Rape and pillage your village, women and children
Everybody want to know what my Achilles heel is
Love, I don't get enough of it
All I get is these vampires and bloodsuckers
All I see is these niggas I made millionaires
Millin' about, spillin' their feelings in the air
All I see is these fake fucks with no fangs
Tryna draw blood from my ice-cold veins
I smell a massacre
Seems to be the only way to back you bastards up

[Kanye West:]
Gossip, gossip, nigga, just stop it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands at the concert
Profit, profit, nigga, I got it
Everybody know I'm a motherfuckin' monster
I'ma need to see your fuckin' hands at the concert
I'ma need to see your fuckin' hands

[Nicki Minaj:]
Pull up in the monster, automobile gangsta
With a bad bitch that came from Sri Lanka
Yeah, I'm in that Tonka, color of Willy Wonka
You could be the king, but watch the queen conquer
OK, first things first, I'll eat your brains
Then I'ma start rocking gold teeth and fangs
'Cause that's what a motherfuckin' monster do
Hair dresser from Milan, that's the monster 'do
Monster Giuseppe heel, that's the monster shoe
Young Money is the roster and a monster crew
And I'm all up, all up, all up in the bank with the funny face
And if I'm fake, I ain't notice 'cause my money ain't
So let me get this straight, wait, I'm the rookie?
But my features and my shows ten times your pay?
50K for a verse, no album out
Yeah, my money's so tall that my Barbies got to climb it
Hotter than a Middle Eastern climate, violent
Tony Matterhorn, dutty wine it, wine it
Nicki on them titties when I sign it
That's how these niggas so one-track-minded
But really, really I don't give an F-U-C-K
""Forget Barbie, fuck Nicki, sh-she's fake""
""She on a diet,"" but my pockets eatin' cheesecake
And I'll say, bride of Chucky, it's child's play
Just killed another career, it's a mild day
Besides, Ye, they can't stand besides me
I think me, you, and Am' should ménage Friday
Pink wig, thick ass, give 'em whiplash
I think big, get cash, make 'em blink fast
Now look at what you just saw, this is what you live for
Ah, I'm a motherfuckin' monster

[Justin Vernon and Charlie Wilson:]
I, I crossed the limelight
And I'll, I'll let God decide
And I, I wouldn't last these shows
So I, I am headed home (Headed home)
I, I crossed the limelight
And I'll, I'll let God decide, 'cide (No)
And I, I wouldn't last these shows
So I, I am headed home (Head home)
I, I crossed the limelight (No, the limelight)
And I'll, I'll let God decide, 'cide
And I, I wouldn't last these shows
So I, I am headed home
"
57,50 Cent,In Da Club,Hiphop,http://azlyrics.com/lyrics/50cent/indaclub.html,"

Go, go, go, go, go, go
Go shorty, it's your birthday
We gon' party like it's your birthday
And we gon' sip Bacardi like it's your birthday
And you know we don't give a fuck, it's not your birthday

You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed

When I pull up out front, you see the Benz on dubs (Uh-huh)
When I roll twenty deep, it's twenty knives in the club (Yeah)
Niggas heard I fuck with Dre, now they wanna show me love
When you sell like Eminem and the hoes, they wanna fuck (Woo)
Look homie, ain't nothin' changed: hoes down, G's up
I see Xzibit in the cut, hey nigga, roll that weed up! (Roll it!)
If you watch how I move, you'll mistake me for a player or pimp
Been hit with a few shells, but I don't walk with a limp (I'm aight)
In the hood in L.A. they sayin', ""50, you hot"" (Uh-huh)
They like me, I want 'em to love me like they love Pac
But holla in New York, the niggas'll tell you I'm loco (Yeah)
And the plan is to put the rap game in a chokehold (Uh-huh)
I'm fully focused, man, my money on my mind
Got a mil' out the deal and I'm still on the grind (Woo)
Now shorty said she feelin' my style, she feelin' my flow (Uh-huh)
Her girlfriend with her, they bi and they ready to go (Okay)

You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed (Rubbed)

My flow, my show brought me the dough
That bought me all my fancy things
My crib, my cars, my clothes, my jewels
Look, nigga, I done came up and I ain't changed (What? What? Yeah)

And you should love it way more than you hate it
Nigga, you mad? I thought that you'd be happy I made it (Woo)
I'm that cat by the bar toastin' to the good life
You that faggot-ass nigga tryin' to pull me back, right?
When my joint get to pumpin' in the club, it's on
I wink my eye at yo' bitch, if she smiles, she gone
If the roof on fire, let the motherfucker burn
If you talkin' about money, homie, I ain't concerned
I'ma tell you what Banks told me:
""Cuz, go 'head, switch the style up
If niggas hate, then let them hate, and watch the money pile up""
Or we can go upside your head with a bottle of bub'
They know where we fuckin' be

You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed
You can find me in the club, bottle full of bub'
Look, mami, I got the X if you're into takin' drugs
I'm into havin' sex, I ain't into makin' love
So come give me a hug if you're into gettin' rubbed (Ha-ha-ha-ha)

Don't try to act like you don't know where we be neither, nigga
We in the club all the time, nigga, so pop, pop off, nigga
G-Unit
"
58,Future,Mask Off (feat. Kendrick Lamar),Hiphop,http://azlyrics.com/lyrics/future/maskoff.html,"

Call it how it is
Hendrix
I promise, I swear, I swear
You heard
Spit it
Yo

Percocets, Molly, Percocets
Percocets, Molly, Percocets
Rep the set, gotta rep the set
Chase a check, never chase a bitch
(never chase no bitches)
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Percocets, Molly, Percocets
Chase a check, never chase a bitch
Don't chase no bitches

Two cups, toast up with the gang
From food stamps to a whole 'nother domain
Out the bottom, I'm a livin' proof (Super)
They compromising, half a million on the coupe
Drug houses, lookin' like Peru
Graduated, I was overdue
Pink Molly, I can barely move
Ask about me, I'm gon' bust a move
Rick James, thirty-three chains
Ocean air, crusin' Biscayne
Top off, that's a liability
Hit the gas, boostin' my adrenaline

Percocets, Molly, Percocets
Percocets, Molly, Percocets
Rep the set, gotta rep the set
Chase a check, never chase a bitch
(never chase no bitches)
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Percocets, Molly, Percocets
Chase a check, never chase a bitch
Don't chase no bitches

Four-door Maybach, I'd drive anything
Buy my Range, make 'em go insane
(Oh my Lord, praise him be)
My guillotine, drank promethazine
Tec and beams, go to those extremes
Parliament, calamari Wednesday
Parlay in Vegas, we was in attendance
Before the business, Theodore lenses
Theo-Dur prescriptions, focus on the missions
Intermission, never take a break
Switch states, touch down, foreign plates
Ain't no way, ain't no fucking way
We call the play, we didn't come to play
Rob the bank, we gon' rob the game
Again they gang, we gang, but they are not the same (Freebandz)

Percocets, Molly, Percocets (big fines)
Percocets, Molly, Percocets (big fines)
Rep the set, gotta rep the set
Chase a check, never chase a bitch
(never chase no bitches)
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Percocets, Molly, Percocets
Chase a check, never chase a bitch
Don't chase no bitches

Mask on, fuck it, mask off
Mask on, fuck it, mask off
Mask on, fuck it, mask off
Gas gone, never nod off
"
59,M.I.A.,Galang,Hiphop,http://azlyrics.com/lyrics/mia/galang.html,"

London Calling
Speak the Slang now
Boys say Wha
Girls say Wha-What [x2]

Slam Galang galang galang
Ga la ga la ga la Land ga Lang ga Lang
Shotgun get you down
Get down get down get down
Ge-d Ge-d Ge-d Down G-down G-down
Too late you down D-down D-down D-down
Ta na ta na ta na   Ta na ta na ta

Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang
Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang

Who the hell is huntin' you?
In the BMW
How the hell they find you?
1 4 7'd you
Feds gonna get you
Pull the strings on the hood
One Paranoid you
Blazing through the Hood [x2]

Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang
Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang

London Calling
Speak the Slang now
Boys say Wha
Girls say Wha-What [x2]

They Say
River's gonna run through
Work is gonna save you
Pray and you will pull through
Suck-a-dick'll help you
Don't let 'em get to you
If he's got one, you've got 2
Backstab your crew
Sell it out to sell you [x2]

Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang
Blaze a blaze Galang a lang a lang lang
Purple Haze Galang a lang a lang lang [x2]

Ya Ya haaaaaa... Oh eh oh eh oh oh ya ya yay [x6]
"
60,Eminem,The Real Slim Shady,Hiphop,http://azlyrics.com/lyrics/eminem/therealslimshady.html,"

May I have your attention please?
May I have your attention please?
Will the real Slim Shady please stand up?
I repeat, will the real Slim Shady please stand up?
We're gonna have a problem here

Y'all act like you never seen a white person before
Jaws all on the floor like Pam and Tommy just burst in the door
And started whooping her ass worse than before
They first were divorced, throwing her over furniture (Ah!)
It's the return of the... ""Ah, wait, no way, you're kidding
He didn't just say what I think he did, did he?""
And Dr. Dre said... nothing, you idiots!
Dr. Dre's dead, he's locked in my basement! (Ha-ha!)
Feminist women love Eminem
[*Vocal turntable: chigga chigga chigga*]
""Slim Shady, I'm sick of him
Look at him, walking around grabbing his you-know-what
Flipping the you-know-who."" ""Yeah, but he's so cute though!""
Yeah, I probably got a couple of screws up in my head loose
But no worse, than what's going on in your parents' bedrooms
Sometimes, I wanna get on TV and just let loose, but can't
But it's cool for Tom Green to hump a dead moose
""My bum is on your lips, my bum is on your lips""
And if I'm lucky, you might just give it a little kiss
And that's the message that we deliver to little kids
And expect them not to know what a woman's clitoris is
Of course they gonna know what intercourse is
By the time they hit fourth grade
They got the Discovery Channel, don't they?
""We ain't nothing but mammals.."" Well, some of us cannibals
Who cut other people open like cantaloupes [*slurp*]
But if we can hump dead animals and antelopes
Then there's no reason that a man and another man can't elope
[*ewww!*] But if you feel like I feel, I got the antidote
Women wave your pantyhose, sing the chorus and it goes

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Will Smith don't gotta cuss in his raps to sell records
Well I do, so fuck him and fuck you too!
You think I give a damn about a Grammy?
Half of you critics can't even stomach me, let alone stand me
""But Slim, what if you win, wouldn't it be weird?""
Why? So you guys could just lie to get me here?
So you can, sit me here next to Britney Spears?
Yo Shit, Christina Aguilera better switch me chairs
So I can sit next to Carson Daly and Fred Durst
And hear 'em argue over who she gave head to first
Little bitch, put me on blast on MTV
""Yeah, he's cute, but I think he's married to Kim, hee-hee!""
I should download her audio on MP3
And show the whole world how you gave Eminem VD
I'm sick of you little girl and boy groups, all you do is annoy me
So I have been sent here to destroy you
And there's a million of us just like me
Who cuss like me; who just don't give a fuck like me
Who dress like me; walk, talk and act like me
It just might be the next best thing but not quite me!

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

I'm like a head trip to listen to, cause I'm only giving you
Things you joke about with your friends inside your living room
The only difference is I got the balls to say it
In front of y'all and I don't gotta be false or sugarcoated at all
I just get on the mic and spit it
And whether you like to admit it [*err*] I just shit it
Better than ninety percent of you rappers out can
Then you wonder how can kids eat up these albums like Valiums
It's funny; 'cause at the rate I'm going when I'm thirty
I'll be the only person in the nursing home flirting
Pinching nurses asses when I'm jacking off with Jergens
And I'm jerking but this whole bag of Viagra isn't working
And every single person is a Slim Shady lurking
He could be working at Burger King, spitting on your onion rings
[*hach*] Or in the parking lot, circling
Screaming ""I don't give a fuck!""
With his windows down and his system up
So, will the real Shady please stand up?
And put one of those fingers on each hand up?
And be proud to be outta your mind and outta control
And one more time, loud as you can, how does it go?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

'Cause I'm Slim Shady, yes I'm the real Shady
All you other Slim Shadys are just imitating
So won't the real Slim Shady please stand up
Please stand up, please stand up?

Ha ha
Guess there's a Slim Shady in all of us
Fuck it, let's all stand up
"
61,Gorillaz,Feel Good Inc.,Hiphop,http://azlyrics.com/lyrics/gorillaz/feelgoodinc.html,"

Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha
Feel good

Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
(Change, change, change, change)
Sha, sha-ba-da, sha-ba-da-ca; feel good
(Change, change, change, change)
Sha, sha-ba-da, sha-ba-da-ca; feel good

City's breaking down on a camel's back
They just have to go 'cause they don't know wack
So while you fill the streets, it's appealing to see
You won't get out the county 'cause you're damned and free

You got a new horizon. It's ephemeral style
A melancholy town where we never smile
And all I wanna hear is the message beep
My dreams, they've gotta kiss me
'Cause I don't get to sleep, no

Windmill, windmill for the land
Turn forever hand in hand
Take it all in on your stride
It is ticking, falling down

Love forever. Love is free
Let's turn forever, you and me
Windmill, windmill for the land
Is everybody in?

Laughing gas these hazmats, fast cats
Lining 'em up like ass cracks
Play these ponies at the track
It's my chocolate attack

Shit, I'm steppin' in the heart of this here (Yeah)
Care Bear reppin' it harder this year (Yeah)
Watch me as I gravitate
Ha-ha-ha-ha-ha-ha

Yo, we gon' ghost town
This Motown
With your sound
You're in the blink
Gon' bite the dust
Can't fight with us
With your sound
You kill the Inc

So don't stop, get it, get it, get it
Until you're cheddar headed
And watch the way I navigate
Ha-ha-ha-ha-ha

Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good
Sha, sha-ba-da, sha-ba-da-ca; feel good

Windmill, windmill for the land
Turn forever hand in hand
Take it all in on your stride
It is ticking, falling down

Love forever. Love is free
Let's turn forever, you and me
Windmill, windmill for the land
Is everybody in?

Don't stop, get it, get it
Peep how your captain's in it
(Sha, sha-ba-da, sha-ba-da-ca; feel good)
Steady, watch me navigate, ha-ha-ha-ha-ha!
(Sha, sha-ba-da, sha-ba-da-ca; feel good)

Don't stop, get it, get it
Peep how your captain's in it
(Sha, sha-ba-da, sha-ba-da-ca; feel good)
Steady, watch me navigate, ha-ha-ha-ha-ha!

(Sha, sha-ba-da, sha-ba-da-ca; feel good)
Sha, sha-ba-da, sha-ba-da-ca; feel good (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca; feel good (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca; feel good (Hahaha!)
Sha, sha-ba-da, sha-ba-da-ca; feel good (Hahahahahaha!)
"
62,Wu-Tang Clan,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Hiphop,http://azlyrics.com/lyrics/wutangclan/cream.html,"

[Raekwon {Method Man}:]
What that nigga want, God?
Word up, look out for the cops though (Wu-Tang five finger shit, fam)
{Cash rules-}
Word up, two for fives over here, baby
Word up, two for fives, niggas got garbage down the way
Word up, know what I'm sayin'?
{Cash rules everything around me, C.R.E.A.M. get-}
Yeah, check this old fly shit out, word up
{Cash rules everything around me} Take you on a natural joint
{C.R.E.A.M. get the money}
{Dollar dollar bill, y'all} Here we, here we go, check this shit, yo

[Raekwon:]
I grew up on the crime side, the New York Times side
Stayin' alive was no jive
Had secondhands, Mom's bounced on old man
So then we moved to Shaolin land
A young youth, yo, rockin' the gold tooth, 'Lo goose
Only way I begin the G off was drug loot
And let's start it like this, son
Rollin' with this one and that one, pullin' out gats for fun
But it was just a dream for the teen
Who was a fiend, started smokin' woolies at 16
And runnin' up in gates and doin' hits for high stakes
Makin' my way on fire escapes
No question, I would speed for cracks and weed
The combination made my eyes bleed
No question, I would flow off and try to get the dough all
Stickin' up white boys in ball courts
My life got no better, same damn 'Lo sweater
Times is rough and tough like leather
Figured out I went the wrong route
So I got with a sick-ass clique and went all out
Catchin' keys from 'cross seas
Rollin' in MPV's, every week we made forty G's
Yo, nigga, respect mine, or here go the TEC-9
Ch-chick-pow! Move from the gate now

[Method Man:]
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all

[Inspectah Deck:]
It's been twenty-two long, hard years, I'm still strugglin'
Survival got me buggin', but I'm alive on arrival
I peep at the shape of the streets
And stay awake to the ways of the world 'cause shit is deep
A man with a dream with plans to make cream
Which failed; I went to jail at the age of fifteen
A young buck sellin' drugs and such, who never had much
Tryin' to get a clutch at what I could not—
The court played me short, now I face incarceration
Pacin', goin' upstate's my destination
Handcuffed in the back of a bus, forty of us
Life as a shorty shouldn't be so rough
But as the world turned, I learned life is hell
Livin' in the world no different from a cell
Every day I escape from Jakes givin' chase
Sellin' base, smokin' bones in the staircase
Though I don't know why I chose to smoke sess
I guess that's the time when I'm not depressed
But I'm still depressed, and I ask: what's it worth?
Ready to give up so I seek the old Earth
Who explained workin' hard may help you maintain
To learn to overcome the heartaches and pain
We got stick-up kids, corrupt cops, and crack rocks
And stray shots, all on the block that stays hot
Leave it up to me while I be livin' proof
To kick the truth to the young black youth
But shorty's runnin' wild, smokin' sess, drinkin' beer
And ain't tryna hear what I'm kickin' in his ear
Neglected for now, but yo, it gots to be accepted
That what? That life is hectic

[Method Man (Inspectah Deck):]
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all
Cash rules everything around me (My niggas gots to do what they gotta do)
C.R.E.A.M., get the money
Dollar dollar bill, y'all (To get through, know what I'm sayin'?)
Cash rules everything around me (Because you can't just get by no more)
C.R.E.A.M., get the money
Dollar dollar bill, y'all (Word up, you gotta get over, straight up and down)
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all

[Method Man:]
Yeah, yeah
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all
Cash rules everything around me
C.R.E.A.M., get the money
Dollar dollar bill, y'all-all-all, yeah
"
63,Geto Boys,Mind Playing Tricks On Me,Hiphop,http://azlyrics.com/lyrics/getoboys/mindplayingtricksonme.html,
